bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,genre
18807,Dostoevsky: The Mantle of the Prophet  1871-1881,Joseph Frank,4.56,0691115699,9780691115696,eng,800,101,12,9/2/2003,Princeton University Press,"['Biography', 'Literature', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Nonfiction', 'History']"
23740,Nausicaä de la vallée du vent  tome 3,Hayao Miyazaki,4.56,2723433919,9782723433914,fre,144,32,3,2/20/2001,Glénat,"['Sequential Art', 'Manga', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Science Fiction', 'Fiction']"
31997,鋼之鍊金術師 5,Hiromu Arakawa/荒川弘/方郁仁,4.56,986114613X,9789861146133,zho,189,6,0,6/2/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics']"
5,Harry Potter and the Prisoner of Azkaban (Harry Potter  #3),J.K. Rowling/Mary GrandPré,4.56,043965548X,9780439655484,eng,435,2339585,36325,5/1/2004,Scholastic Inc.,"['Fantasy', 'Young Adult', 'Fiction', 'Fantasy', 'Magic', 'Childrens', 'Adventure', 'Childrens', 'Middle Grade', 'Audiobook', 'Classics', 'Science Fiction Fantasy']"
868,Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,4.56,1591169259,9781591169253,eng,192,16666,299,9/13/2005,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels']"
37053,鋼の錬金術師 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,4.56,4757509669,9784757509665,jpn,188,20,1,6/21/2003,ガンガンコミックス,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics']"
2151,The Complete Novels,Jane Austen/Hugh  Thomson,4.55,0517147688,9780517147689,eng,1103,300,31,9/3/1995,Gramercy Books,"['Classics', 'Fiction', 'Romance']"
31672,The Complete Novels,Jane Austen/Karen Joy Fowler,4.55,0143039504,9780143039501,eng,1278,425,39,3/28/2006,Penguin Classics,"['Classics', 'Fiction', 'Romance', 'Historical', 'Historical Fiction', 'Literature', 'Classics', 'Classic Literature', 'Historical', 'Historical', 'Regency', 'Novels', 'European Literature', 'British Literature']"
37052,鋼の錬金術師 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,4.55,4757508557,9784757508552,jpn,184,20,2,1/20/2003,ガンガンコミックス,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
2153,Jane Austen: The Complete Novels,Jane Austen,4.55,0517118297,9780517118290,eng,1103,267,24,6/1/1994,Gramercy Books,"['Classics', 'Fiction', 'Romance']"
31692,The Complete Novels of Jane Austen,Jane Austen,4.55,1840220554,9781840220551,eng,1431,924,28,1/5/2005,Wordsworth Editions,"['Classics', 'Fiction', 'Romance']"
31995,鋼之鍊金術師 4,Hiromu Arakawa/荒川弘/方郁仁,4.55,9861146121,9789861146126,zho,189,5,0,6/2/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
44030,Looking East,Steve McCurry,4.55,0714846376,9780714846378,eng,124,83,8,9/1/2006,Phaidon Press,"['Art', 'Photography', 'Art', 'Nonfiction', 'Art and Photography', 'Anthologies', 'Collections']"
871,Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,4.55,1591169291,9781591169291,eng,200,10752,294,11/8/2005,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Fiction']"
15195,The Complete Maus,Art Spiegelman,4.55,0141014083,9780141014081,eng,296,111475,5966,10/2/2003,Penguin Books,"['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Nonfiction', 'History', 'Biography', 'Autobiography', 'Memoir', 'War', 'Historical', 'World War II', 'Holocaust', 'Graphic Novels Comics']"
14905,The Complete Novels,Jane Austen,4.55,0140259449,9780140259445,eng,1344,21633,351,6/17/1996,Penguin,"['Classics', 'Fiction', 'Romance']"
34343,Eva Hesse Drawing,Catherine de Zegher/Elisabeth Sussman,4.55,0300116187,9780300116182,eng,344,51,6,12/28/2006,Yale University Press,['Art']
13677,Tal-Botvinnik 1960,Mikhail Tal/Hanon W. Russell,4.55,1888690089,9781888690088,eng,220,161,12,7/3/2001,Russell Enterprises,"['Games', 'Chess', 'Nonfiction', 'Sports and Games', 'Games']"
42439,Harm's Way: Lust & Madness & Murder & Mayhem,Joel-Peter Witkin/Stanley B. Burns,4.54,0944092284,9780944092286,eng,132,58,3,10/1/1994,Twin Palms Publishers,"['Art', 'Photography', 'Art', 'Crime', 'True Crime', 'Nonfiction']"
25101,Season of Mists (The Sandman  #4),Neil Gaiman/Matt Wagner/George Pratt/Dick Giordano/Kelley Jones/P. Craig Russell/Mike Dringenberg/Malcolm Jones III/Todd Klein/Harlan Ellison,4.54,1563890356,9781563890352,eng,217,50951,1038,3/10/1999,Vertigo,"['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Horror', 'Graphic Novels Comics']"
5417,Carrie / 'Salem's Lot / The Shining,Stephen King,4.54,0517219026,9780517219027,eng,1096,13137,61,7/2/2002,Wings,"['Horror', 'Fiction', 'Classics', 'Fantasy', 'Paranormal', 'Vampires', 'Thriller', 'Fantasy', 'Paranormal', 'Anthologies', 'Collections', 'Science Fiction', 'Adult']"
32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,James H. Billington,4.54,0765804719,9780765804716,eng,677,96,9,1/1/1980,Basic Books,"['History', 'Politics', 'Philosophy', 'Nonfiction', 'Religion']"
30230,Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4),Laurell K. Hamilton,4.54,0515136174,9780515136173,eng,1256,3320,36,2/25/2003,Jove,"['Paranormal', 'Vampires', 'Fantasy', 'Paranormal', 'Fantasy', 'Horror']"
40490,The Valley of Vision: A Collection of Puritan Prayers and Devotions,Arthur Bennett,4.54,0851512283,9780851512280,eng,223,9476,247,11/1/1975,Banner of Truth,"['Christian', 'Prayer', 'Religion', 'Theology', 'Religion', 'Christianity', 'Nonfiction', 'Christian', 'Christian Living']"
22489,"African Origins of the Major ""Western Religions""",Yosef A.A. Ben-Jochannan,4.54,0933121296,9780933121294,eng,363,129,6,12/1/1991,Black Classic Press,"['History', 'Religion', 'Cultural', 'Africa', 'Nonfiction', 'Spirituality']"
28087,Gabriel García Márquez: One Hundred Years of Solitude,Michael  Wood,4.54,0521316928,9780521316927,eng,132,3604,78,5/31/1990,Cambridge University Press,"['Fiction', 'Classics', 'Novels', 'Literature']"
3583,The New Annotated Sherlock Holmes: The Novels,Arthur Conan Doyle/Leslie S. Klinger,4.53,039305800X,9780393058000,eng,907,2203,32,11/7/2005,W. W. Norton & Company,"['Classics', 'Mystery', 'Fiction', 'Mystery', 'Crime']"
35419,The Making of Star Wars (Star Wars:  The Making of  #1),J.W. Rinzler/Peter  Jackson,4.53,0345494768,9780345494764,eng,362,1198,95,4/24/2007,Del Rey,"['Media Tie In', 'Star Wars', 'Nonfiction', 'Culture', 'Film', 'Media Tie In']"
28395,Remembrance of Things Past: Volume II - The Guermantes Way & Cities of the Plain,Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin,4.53,0394711831,9780394711836,en-US,1216,866,42,8/27/1982,Vintage,"['Fiction', 'Classics', 'Literature', 'Cultural', 'France']"
40951,A History of the Life Sciences,Lois N. Magner/Magner,4.53,0824708245,9780824708245,en-US,514,15,2,8/13/2002,CRC Press,"['Science', 'Biology', 'History', 'Science', 'Health', 'Medicine', 'Environment', 'Nature']"
397,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,4.53,0395883970,9780395883976,eng,32,5239,76,2/2/1998,HMH Books for Young Readers,"['History', 'Nonfiction', 'Politics', 'Classics', 'Military History', 'Civil War', 'North American Hi...', 'American History', 'War', 'Historical', 'Childrens', 'Picture Books', 'Politics', 'Presidents']"
15298,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,0618574972,9780618574971,en-US,508,1635,74,6/1/2005,Mariner Books,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy', 'Novels', 'Literature', 'Fantasy', 'Magic']"
15373,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,0965307794,9780965307796,eng,440,202,10,1/1/2001,Quality Paperback Book Club,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy', 'Novels', 'Literature', 'Fantasy', 'Magic']"
35475,Black Man of the Nile and His Family,Yosef A.A. Ben-Jochannan,4.53,0933121261,9780933121263,eng,442,185,8,11/22/1996,Black Classic Press,"['History', 'Cultural', 'Africa']"
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,0007171994,9780007171996,eng,554,265,5,11/6/2003,HarperCollins Publishers Ltd,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'High Fantasy', 'Novels', 'Literature', 'Fantasy', 'Magic']"
36,The Lord of the Rings: Weapons and Warfare,Chris   Smith/Christopher  Lee/Richard Taylor,4.53,0618391002,9780618391004,eng,218,19822,46,11/5/2003,Houghton Mifflin Harcourt,"['Fantasy', 'Art', 'Fiction']"
14913,The Complete Novels of Jane Austen  Vol 1: Sense & Sensibility/Pride & Prejudice/Mansfield Park,Jane Austen,4.53,0679600264,9780679600268,eng,898,254,22,9/5/1992,Modern Library,"['Classics', 'Literature', 'Fiction', 'Romance', 'Own']"
31389,Life Management for Busy Woman: Growth and Study Guide,Elizabeth George,4.53,0736910190,9780736910194,en-GB,166,14,1,7/1/2002,Harvest House Publishers,"['Religion', 'Church']"
28850,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien/Rob Inglis,4.53,0788789848,9780788789847,eng,16,3529,171,7/23/2001,Recorded Books  Inc.,"['Fantasy', 'Fiction', 'Classics']"
14406,The Complete Lyrics of Cole Porter,Cole Porter/Robert Kimball/John Updike,4.53,0306804832,9780306804830,en-US,544,32,2,8/21/1992,Da Capo Press,"['Music', 'Poetry', 'Art']"
32165,Cook's Illustrated 1995 (Cook's Illustrated Annuals),Cook's Illustrated Magazine,4.53,0964017938,9780964017931,eng,232,15,1,12/1/1995,Cook's Illustrated,"['Food and Drink', 'Cooking', 'Food and Drink', 'Cookbooks']"
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller,4.52,0674990471,9780674990470,eng,499,61,4,1/1/1985,Harvard University Press,"['Poetry', 'Classics', 'Philosophy', 'Fantasy', 'Mythology']"
26253,Ennead IV (Plotinus IV),Plotinus/A.H. Armstrong,4.52,0674994884,9780674994881,eng,464,27,3,1/1/1984,Loeb Classical Library 443,['Philosophy']
26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,4.52,067429503X,9780674295032,eng,410,118,8,10/15/1993,Harvard University Press,"['Philosophy', 'History', 'Cultural', 'Germany']"
25104,The Wake (The Sandman  #10),Neil Gaiman/Michael Zulli/Jon J. Muth/Charles Vess/Mikal Gilmore,4.52,1563892871,9781563892875,eng,191,37038,767,9/3/1999,Vertigo,"['Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fantasy', 'Fiction', 'Graphic Novels Comics']"
873,Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,4.52,1591169232,9781591169239,eng,192,14923,419,7/5/2005,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics']"
13674,The Life and Games of Mikhail Tal,Mikhail Tal/Iakov Damsky/Kenneth P. Neat,4.52,1857442024,9781857442021,eng,496,442,24,7/1/1997,Everyman Chess,"['Games', 'Chess', 'Nonfiction', 'Biography', 'Sports and Games', 'Games']"
30712,The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen,4.52,0141183020,9780141183022,eng,560,164,17,1/18/2001,Penguin Books Ltd,"['Nonfiction', 'Writing', 'Essays', 'Philosophy']"
31998,鋼之鍊金術師 2,Hiromu Arakawa/荒川弘/方郁仁,4.52,9861146105,9789861146102,zho,185,5,0,6/1/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics']"
15221,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher/Viggo Mortensen,4.51,0618258027,9780618258024,eng,72,4524,23,11/6/2002,Houghton Mifflin Harcourt,"['Fantasy', 'Reference', 'Culture', 'Film', 'Fiction', 'Media Tie In', 'Art', 'Classics', 'Art', 'Photography', 'Science Fiction Fantasy']"
25869,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi/Dick Davis/Azar Nafisi,4.51,0143104934,9780143104933,eng,886,246,21,3/1/2007,Penguin,"['Poetry', 'Classics', 'History', 'Cultural', 'Iran', 'Fantasy', 'Mythology', 'Literature']"
22424,Transmetropolitan  Vol. 10: One More Time,Warren Ellis/Darick Robertson/Rodney Ramos,4.51,1401202179,9781401202170,eng,144,10308,184,6/1/2004,Vertigo,"['Sequential Art', 'Comics', 'Sequential Art', 'Graphic Novels', 'Science Fiction', 'Fiction', 'Science Fiction', 'Cyberpunk']"
23319,Transcending the Levels of Consciousness: The Stairway to Enlightenment,David R. Hawkins,4.51,0971500746,9780971500747,eng,407,461,29,6/28/2006,Veritas Publishing,"['Spirituality', 'Psychology', 'Nonfiction', 'Philosophy']"
2727,Saul Steinberg: Illuminations,Saul Steinberg/Joel Smith/Charles Simic,4.51,0300115865,9780300115864,eng,288,39,5,11/1/2006,Yale University Press,['Art']
6297,The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi,4.51,1421500493,9781421500492,eng,256,2874,76,7/1/2005,VIZ Media LLC,"['Art', 'Nonfiction', 'Sequential Art', 'Manga']"
8362,Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie/Don E. Wilson,4.51,0756616344,9780756616342,eng,624,570,17,9/19/2005,DK,"['Nonfiction', 'Science', 'Reference', 'Animals', 'Environment', 'Nature', 'Science', 'Biology', 'Art', 'Photography', 'Science Nature', 'Science', 'Natural History', 'Art']"
23598,The J.R.R. Tolkien Companion and Guide  Volume 1: Chronology,Christina Scull/Wayne G. Hammond,4.51,0618391029,9780618391028,eng,1002,40,2,11/2/2006,Houghton Mifflin Harcourt,"['Nonfiction', 'Reference', 'Biography']"
1111,The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,4.51,0394720245,9780394720241,eng,1344,11208,1237,7/12/1975,Vintage,"['History', 'Biography', 'Nonfiction', 'Politics', 'New York']"
18812,Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,0691014523,9780691014524,eng,416,118,15,11/21/1988,Princeton University Press,"['Biography', 'Nonfiction', 'Cultural', 'Russia', 'Literature', 'History', 'Literature', 'Russian Literature']"
8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel/Arthur Conan Doyle,4.51,1596792507,9781596792500,en-US,237,33,1,1/1/2005,Abdo Publishing Company,"['Mystery', 'Classics', 'Fiction', 'Mystery', 'Crime', 'Mystery', 'Detective']"
40259,World Atlas of Great Apes and their Conservation,Julian Caldecott/Lera Miles,4.5,0520246330,9780520246331,en-GB,456,10,2,11/1/2005,University of California Press,"['Animals', 'Science', 'Nonfiction', 'Anthropology']"
39707,Hell No  We Won't Go! Resisting the Draft During the Vietnam War,Sherry Gershon Gottlieb,4.5,0670839353,9780670839353,eng,274,8,1,7/1/1991,Viking,['History']
42054,The Arden Shakespeare Complete Works,William Shakespeare/Richard Proudfoot/Ann Thompson/David Scott Kastan/Harold Jenkins,4.5,1903436613,9781903436615,eng,1347,122,7,7/5/2001,Arden Shakespeare,"['Plays', 'Poetry', 'Classics', 'Fiction', 'Drama', 'Reference', 'Literature', 'Literature', '17th Century', 'Plays', 'Theatre', 'Literature', '16th Century']"
15407,The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,0618037667,9780618037667,eng,1472,120,5,10/10/1999,Houghton Mifflin,"['Fantasy', 'Classics', 'Fiction']"
4964,Love You Until--,Lisa McCourt/Cyd Moore,4.5,0809166585,9780809166589,eng,32,4,0,12/3/2005,Paulist Press,['Childrens']
8428,Insects & Spiders,David Burnie,4.5,0783548818,9780783548814,eng,64,4,0,5/24/1999,Time Life Medical,['Childrens']
20323,The Penguin Companion to European Literature,Anthony Thorlby,4.5,0140510354,9780140510355,eng,907,1,0,5/30/1969,Penguin Books,['Nonfiction']
28173,On Vital Reserves,William  James/Stephen Vicchio,4.5,0870611518,9780870611513,eng,58,3,1,4/1/1988,Christian Classics,['Literature']
37051,鋼の錬金術師 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa,4.5,4757506201,9784757506206,jpn,180,56,10,1/20/2002,ガンガンコミックス,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction']"
2731,Advanced Global Illumination,Philip Dutre,4.5,1568813074,9781568813073,eng,366,17,2,8/30/2006,A K PETERS,"['Computer Science', 'Technical', 'Science', 'Computer Science', 'Nonfiction']"
870,Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,4.5,1591169208,9781591169208,eng,192,111091,1427,5/3/2005,VIZ Media LLC,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction']"
15369,The Lord of the Rings,J.R.R. Tolkien/Brian Sibley/Michael Bakewell/Stephen  Oliver/Ian Holm/Michael Hordern/Robert Stephens/John Le Mesurier/Peter Woodthorpe/Gerard  Murphy/Hugh Dickson/Peter Vaughan/Peter Howell,4.5,0563494859,9780563494850,eng,15,2,0,10/6/2003,BBC Audiobooks,"['Fantasy', 'Fiction', 'Audiobook', 'Classics']"
31992,鋼之鍊金術師 1,Hiromu Arakawa/荒川弘/方郁仁,4.5,9861146091,9789861146096,zho,183,9,1,6/1/2004,東立,"['Sequential Art', 'Manga', 'Fantasy', 'Sequential Art', 'Graphic Novels', 'Sequential Art', 'Comics', 'Fiction']"
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,Raymond Chandler/Frank MacShane,4.5,1883011078,9781883011079,eng,1199,1324,66,10/1/1995,Library of America,"['Fiction', 'Mystery', 'Mystery', 'Crime', 'Short Stories', 'Mystery', 'Noir', 'Literature', 'Mystery', 'Detective', 'Classics', 'Mystery', 'Hard Boiled', 'Literature', 'American']"
37,The Lord of the Rings: Complete Visual Companion,Jude Fisher,4.5,0618510826,9780618510825,eng,224,359,6,11/15/2004,Houghton Mifflin Harcourt,"['Fantasy', 'Reference', 'Media Tie In']"
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,0007136587,9780007136582,eng,1200,682,43,9/16/2002,Not Avail,"['Fantasy', 'Classics', 'Fiction']"
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.5,0307264874,9780307264879,eng,1122,1564,108,10/17/2006,Everyman's Library,"['Nonfiction', 'Writing', 'Essays', 'Short Stories', 'Autobiography', 'Memoir', 'Writing', 'Journalism', 'Biography', 'Literature', 'American', 'Language', 'Writing', 'Classics', 'Politics']"
35,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien/Alan  Lee,4.5,0618260587,9780618260584,en-US,1216,1618,140,10/1/2002,Houghton Mifflin Harcourt,"['Fantasy', 'Classics', 'Fiction']"
35428,The Star Wars Poster Book,Stephen J. Sansweet/Peter Vilmur,4.5,0811848833,9780811848831,eng,320,60,2,9/29/2005,Chronicle Books,"['Media Tie In', 'Star Wars', 'Reference', 'Art', 'Science Fiction']"
18519,The Diary of Virginia Woolf  Volume Five: 1936-1941,Virginia Woolf/Anne Olivier Bell/Andrew McNeillie,4.5,0156260409,9780156260404,eng,424,231,8,9/30/1985,Mariner Books,"['Nonfiction', 'Autobiography', 'Memoir', 'Diary', 'Biography']"
32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,4.5,0739312642,9780739312643,eng,0,476,9,6/1/2004,Random House Audio,"['Mystery', 'Adult', 'Suspense']"
33557,Richard Matheson's Hell House  Book 2,Ian Edginton/Simon Fraser,4.5,1932382720,9781932382723,eng,48,8,0,3/15/2005,IDW Publishing,"['Sequential Art', 'Cartoon', 'Graphic Novels Comics', 'Fiction', 'Comics', 'Comic Book']"
21248,Lake Orion (Images of America: Michigan),James E. Ingram/Lori Grove,4.5,0738539562,9780738539560,eng,128,1,0,7/19/2006,Arcadia Publishing,['Nonfiction']
25685,An Odyssey in Learning and Perception,Eleanor J. Gibson,4.5,026257103X,9780262571036,eng,654,0,0,2/3/1994,Bradford Book,['Nonfiction']
41590,Interviews with John Kenneth Galbraith (Conversations with Public Intellectuals),John Kenneth Galbraith/James Ronald Stanfield/J. Ron Stanfield/Jacqueline Bloom Stanfield,4.5,1578066107,9781578066100,eng,247,2,0,2/20/2004,University Press of Mississippi,"['Philosophy', 'Nonfiction', 'Economics', 'Social Science']"
31,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,0618517650,9780618517657,eng,1184,1710,91,10/21/2004,Houghton Mifflin Harcourt,"['Fantasy', 'Classics', 'Fiction']"
11432,Reunion (Redemption  #5),Karen Kingsbury/Gary Smalley,4.5,0842386882,9780842386883,en-US,400,12509,271,7/1/2004,Tyndale House Publishers,"['Christian Fiction', 'Christian', 'Fiction', 'Romance']"
2331,The Lord of the Rings- 3 volumes set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,0618574999,9780618574995,en-US,1438,232,9,6/1/2005,Mariner Books,"['Fantasy', 'Classics', 'Fiction']"
36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart,4.5,0486286568,9780486286563,eng,96,2,0,11/17/2011,Dover Publications,"['Holiday', 'Christmas', 'Holiday', 'Childrens']"
1419,The Complete Works,William Shakespeare,4.5,0517092948,9780517092941,eng,1248,62,6,10/13/1991,Gramercy,"['Classics', 'Poetry', 'Fiction', 'Plays', 'Drama', 'Literature', 'Reference', 'Plays', 'Theatre', 'Classics', 'Classic Literature', 'Historical', 'Historical Fiction']"
4812,The Quest for Longitude: The Proceedings of the Longitude Symposium  Harvard University  Cambridge  Massachusetts  November 4-6  1993,William Andrewes,4.5,0964432900,9780964432901,eng,437,10,2,10/1/1996,Collection of Historical Scientific Instruments,"['History', 'Science']"
1337,Enthusiasm and Divine Madness,Josef Pieper/Richard Winston/Clara Winston,4.5,189031823X,9781890318239,eng,125,26,4,2/11/2019,St. Augustines Press,"['Philosophy', 'Religion', 'Nonfiction']"
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien/Rob Inglis,4.5,1402516274,9781402516276,eng,56,151,16,2/22/2002,Recorded Books  Inc.,"['Fantasy', 'Classics', 'Fiction']"
17292,Mission: Where's June? (Disney's Little Einstein),Susan Ring/Kirk Albert Etienne/Kirk Etienne Albert/Michael James Luzzi,4.5,0786855398,9780786855391,eng,24,12,1,4/5/2006,Disney Press,"['Childrens', 'Childrens', 'Picture Books']"
41404,The Savage Wars Of Peace: Soldiers' Voices 1945-1989,Charles Allen,4.5,0718128826,9780718128821,eng,290,1,0,10/1/1990,Michael Joseph Ltd./Penguin Books Ltd.,"['History', 'War', 'Military Fiction']"
1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.5,0141000589,9780141000589,eng,1808,578,25,11/7/2002,Viking,"['Plays', 'Classics', 'Poetry', 'Fiction', 'Drama']"
13551,From Far Away  Vol. 14,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.5,142150541X,9781421505411,eng,208,986,37,1/9/2007,VIZ Media,"['Sequential Art', 'Manga', 'Fantasy', 'Romance', 'Manga', 'Shojo', 'Sequential Art', 'Comics']"
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine,4.5,0929524357,9780929524351,eng,34,2,0,1/30/1989,Bryn Mawr Commentaries,['Classics']
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,4.49,0765344955,9780765344953,en-US,1296,1795,60,9/16/2002,Tor Books,"['Science Fiction', 'Fiction', 'Fantasy']"
34856,Lonesome Dove,Larry McMurtry,4.49,068487122X,9780684871226,eng,864,505,63,11/10/2000,Simon & Schuster,"['Fiction', 'Historical', 'Historical Fiction', 'Westerns', 'Classics', 'Historical']"
15876,Harry Potter y la Orden del Fénix (Harry Potter  #5),J.K. Rowling,4.49,8478888845,9788478888849,spa,893,5637,458,2/21/2004,Emece Editores,"['Fantasy', 'Young Adult', 'Fiction']"
25744,Collected Stories I: Gimpel the Fool to The Letter Writer,Isaac Bashevis Singer/Ilan Stavans,4.49,1931082618,9781931082617,eng,832,63,8,7/8/2004,Library of America,"['Fiction', 'Short Stories', 'Classics', 'Literature']"
17950,Obra Poética,Jorge Luis Borges,4.49,9500426161,9789500426169,spa,645,50,3,6/1/2005,Emecé Editores,['Poetry']
10147,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle/Kyle Freeman,4.49,1593080344,9781593080341,eng,709,26794,278,9/1/2003,Barnes  Noble Classics,"['Classics', 'Mystery', 'Fiction', 'Short Stories']"
18802,Finding Time Again (In Search of Lost Time #7),Marcel Proust/Ian Patterson/Christopher Prendergast,4.49,0141180366,9780141180366,eng,374,181,43,10/2/2003,Penguin,"['Classics', 'Fiction', 'Cultural', 'France', 'European Literature', 'French Literature']"
27550,Walking with the Wind: A Memoir of the Movement,John             Lewis/Michael D'Orso,4.49,0156007088,9780156007085,en-US,496,2052,253,10/18/1999,Mariner Books,"['History', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Politics']"
2,Harry Potter and the Order of the Phoenix (Harry Potter  #5),J.K. Rowling/Mary GrandPré,4.49,0439358078,9780439358071,eng,870,2153167,29221,9/1/2004,Scholastic Inc.,"['Fantasy', 'Young Adult', 'Fiction']"
32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,4.49,0764804944,9780764804946,eng,256,29,2,5/10/1999,Liguori Publications,['Reference']
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,0895941414,9780895941411,en-GB,190,12105,568,6/1/1984,Crossing Press,"['Feminism', 'Nonfiction', 'Writing', 'Essays', 'Race', 'LGBT']"
11431,The Red Gloves Collection (Red Gloves  #1-4),Karen Kingsbury,4.49,0446579629,9780446579629,eng,640,718,36,10/10/2006,FaithWords,"['Christian Fiction', 'Holiday', 'Christmas', 'Christian', 'Fiction']"
